#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2023 06 02 08 20 339  0.9 99.0 99.00 99.00 99.00 999 9999.0   5.5   3.1   5.5 99.0 99.00
2023 06 02 08 30 296  0.6 99.0 99.00 99.00 99.00 999 9999.0   5.6   3.1   5.6 99.0 99.00
2023 06 02 08 40 315  1.2 99.0 99.00 99.00 99.00 999 9999.0   5.5   3.1   5.5 99.0 99.00
2023 06 02 08 50 331  0.9 99.0 99.00 99.00 99.00 999 9999.0   5.7   3.1   5.7 99.0 99.00
2023 06 02 09 00 310  0.8 99.0 99.00 99.00 99.00 999 9999.0   5.8   3.1   5.8 99.0 99.00
2023 06 02 09 10  20  1.4 99.0 99.00 99.00 99.00 999 9999.0   6.0   3.1   6.0 99.0 99.00
2023 06 02 09 20  31  1.6 99.0 99.00 99.00 99.00 999 9999.0   5.9   3.1   5.9 99.0 99.00
2023 06 02 09 30 357  1.4 99.0 99.00 99.00 99.00 999 9999.0   5.8   3.1   5.8 99.0 99.00
2023 06 02 09 40  36  2.2 99.0 99.00 99.00 99.00 999 9999.0   5.7   3.1   5.7 99.0 99.00
2023 06 02 09 50  45  2.5 99.0 99.00 99.00 99.00 999 9999.0   5.7   3.1   5.7 99.0 99.00
2023 06 02 10 00  60  2.0 99.0 99.00 99.00 99.00 999 9999.0   5.4   3.1   5.4 99.0 99.00
2023 06 02 10 10  63  2.2 99.0 99.00 99.00 99.00 999 9999.0   5.4   3.1   5.4 99.0 99.00
2023 06 02 10 20  57  1.8 99.0 99.00 99.00 99.00 999 9999.0   5.2   3.1   5.2 99.0 99.00
2023 06 02 10 30  52  1.7 99.0 99.00 99.00 99.00 999 9999.0   5.0   3.1   5.0 99.0 99.00
2023 06 02 10 40  10  2.2 99.0 99.00 99.00 99.00 999 9999.0   5.1   3.1   5.1 99.0 99.00
2023 06 02 10 50  15  2.1 99.0 99.00 99.00 99.00 999 9999.0   5.0   3.1   5.0 99.0 99.00
2023 06 02 11 00  25  1.9 99.0 99.00 99.00 99.00 999 9999.0   4.8   3.1   4.8 99.0 99.00
2023 06 02 11 10  31  1.2 99.0 99.00 99.00 99.00 999 9999.0   4.7   3.1   4.7 99.0 99.00
2023 06 02 11 20  27  0.8 99.0 99.00 99.00 99.00 999 9999.0   4.7   3.1   4.7 99.0 99.00
2023 06 02 11 30  38  2.0 99.0 99.00 99.00 99.00 999 9999.0   4.7   3.1   4.7 99.0 99.00
2023 06 02 11 40  62  0.8 99.0 99.00 99.00 99.00 999 9999.0   4.8   3.1   4.8 99.0 99.00
