#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi  hPa    ft
2024 06 10 08 00  20  4.0   MM    MM    MM    MM  MM 1017.6   9.8   8.0   5.7   MM +0.5    MM
2024 06 10 07 50  10  4.0   MM    MM    MM    MM  MM 1017.6   9.7   8.0   5.8   MM   MM    MM
2024 06 10 07 40 360  3.0   MM    MM    MM    MM  MM 1017.7   9.9   8.1   5.9   MM   MM    MM
2024 06 10 07 30 360  3.0   MM    MM    MM    MM  MM 1017.7   9.9   8.1   6.1   MM   MM    MM
2024 06 10 07 20 360  3.0   MM    MM    MM    MM  MM 1017.6   9.6   8.1   6.2   MM   MM    MM
2024 06 10 07 10 350  3.0   MM    MM    MM    MM  MM 1017.6   9.6   8.1   6.1   MM   MM    MM
2024 06 10 07 00 340  3.0   MM    MM    MM    MM  MM 1017.6   9.5   8.1   6.1   MM +0.6    MM
2024 06 10 06 50 340  3.0   MM    MM    MM    MM  MM 1017.5   9.5   8.0   6.1   MM   MM    MM
2024 06 10 06 40 350  3.0   MM    MM    MM    MM  MM 1017.6   9.5   8.0   6.2   MM   MM    MM
2024 06 10 06 30 350  3.0   MM    MM    MM    MM  MM 1017.5   9.6   8.0   6.2   MM   MM    MM
2024 06 10 06 20 350  4.0   MM    MM    MM    MM  MM 1017.5   9.9   8.0   6.3   MM   MM    MM
2024 06 10 06 10 360  4.0   MM    MM    MM    MM  MM 1017.5  10.0   8.0   6.4   MM   MM    MM
2024 06 10 06 00 340  4.0   MM    MM    MM    MM  MM 1017.5  10.1   8.0   6.6   MM +0.6    MM
2024 06 10 05 50 340  4.0   MM    MM    MM    MM  MM 1017.4  10.0   8.0   6.6   MM   MM    MM
2024 06 10 05 40 340  4.0   MM    MM    MM    MM  MM 1017.3  10.2   8.1   6.7   MM   MM    MM
2024 06 10 05 30 340  4.0   MM    MM    MM    MM  MM 1017.3  10.1   8.1   6.8   MM   MM    MM
2024 06 10 05 20 340  4.0   MM    MM    MM    MM  MM 1017.2  10.1   8.1   7.1   MM   MM    MM
2024 06 10 05 10 340  4.0   MM    MM    MM    MM  MM 1017.2  10.2   8.1   7.2   MM   MM    MM
2024 06 10 05 00 330  4.0   MM    MM    MM    MM  MM 1017.1  10.5   8.1   7.3   MM +0.7    MM
2024 06 10 04 50 340  4.0   MM    MM    MM    MM  MM 1017.0  10.6   8.1   7.4   MM   MM    MM
2024 06 10 04 40 330  4.0   MM    MM    MM    MM  MM 1017.0  10.4   8.2   7.4   MM   MM    MM
2024 06 10 04 30 320  3.0   MM    MM    MM    MM  MM 1017.0  10.4   8.2   7.5   MM   MM    MM
2024 06 10 04 20 320  3.0   MM    MM    MM    MM  MM 1017.1  10.1   8.3   7.6   MM   MM    MM
2024 06 10 04 10 300  2.0   MM    MM    MM    MM  MM 1017.0  10.2   8.3   7.7   MM   MM    MM
2024 06 10 04 00 300  2.0   MM    MM    MM    MM  MM 1017.0  10.5   8.3   7.6   MM +1.0    MM
2024 06 10 03 50 290  2.0   MM    MM    MM    MM  MM 1016.9  11.0   8.3   7.8   MM   MM    MM
2024 06 10 03 40 300  2.0   MM    MM    MM    MM  MM 1016.9  11.9   8.3   8.0   MM   MM    MM
2024 06 10 03 30 300  2.0   MM    MM    MM    MM  MM 1016.9  12.7   8.3   8.2   MM   MM    MM
2024 06 10 03 20 300  2.0   MM    MM    MM    MM  MM 1017.0  13.0   8.4   8.4   MM   MM    MM
2024 06 10 03 10 310  2.0   MM    MM    MM    MM  MM 1017.0  12.6   8.4   8.7   MM   MM    MM
2024 06 10 03 00 290  2.0   MM    MM    MM    MM  MM 1016.9  12.4   8.4   9.0   MM +0.7    MM
2024 06 10 02 50 290  2.0   MM    MM    MM    MM  MM 1016.8  12.2   8.5   9.0   MM   MM    MM
2024 06 10 02 40 270  2.0   MM    MM    MM    MM  MM 1016.8  12.0   8.6   9.0   MM   MM    MM
2024 06 10 02 30 260  3.0   MM    MM    MM    MM  MM 1016.7  11.9   8.6   9.0   MM   MM    MM
2024 06 10 02 20 260  2.0   MM    MM    MM    MM  MM 1016.6  11.3   8.7   8.8   MM   MM    MM
2024 06 10 02 10 250  3.0   MM    MM    MM    MM  MM 1016.5  11.3   8.8   8.9   MM   MM    MM
2024 06 10 02 00 230  3.0   MM    MM    MM    MM  MM 1016.5  11.4   8.8   8.9   MM -0.0    MM
2024 06 10 01 50 220  3.0   MM    MM    MM    MM  MM 1016.4  11.9   8.9   9.0   MM   MM    MM
2024 06 10 01 40 220  3.0   MM    MM    MM    MM  MM 1016.4  11.8   8.9   9.0   MM   MM    MM
2024 06 10 01 30 220  4.0   MM    MM    MM    MM  MM 1016.4  11.9   8.9   9.0   MM   MM    MM
2024 06 10 01 20 210  4.0   MM    MM    MM    MM  MM 1016.3  11.8   8.9   9.1   MM   MM    MM
2024 06 10 01 10 210  4.0   MM    MM    MM    MM  MM 1016.1  11.8   8.9   9.0   MM   MM    MM
2024 06 10 01 00 210  4.0   MM    MM    MM    MM  MM 1016.0  11.6   9.0   9.0   MM -0.5    MM
2024 06 10 00 50 210  3.0   MM    MM    MM    MM  MM 1016.1  11.5   9.0   9.0   MM   MM    MM
2024 06 10 00 40 210  3.0   MM    MM    MM    MM  MM 1016.1  11.5   9.0   9.0   MM   MM    MM
2024 06 10 00 30 200  3.0   MM    MM    MM    MM  MM 1016.0  11.1   8.9   9.0   MM   MM    MM
2024 06 10 00 20 190  3.0   MM    MM    MM    MM  MM 1016.1  11.0   9.0   9.0   MM   MM    MM
2024 06 10 00 10 190  3.0   MM    MM    MM    MM  MM 1016.2  11.2   8.9   9.0   MM   MM    MM
2024 06 10 00 00 190  3.0   MM    MM    MM    MM  MM 1016.2  11.3   8.8   9.0   MM +0.0    MM
2024 06 09 23 50 210  2.0   MM    MM    MM    MM  MM 1016.2  11.2   8.8   9.0   MM   MM    MM
2024 06 09 23 40 210  3.0   MM    MM    MM    MM  MM 1016.2  11.4   8.8   9.0   MM   MM    MM
2024 06 09 23 30 220  3.0   MM    MM    MM    MM  MM 1016.3  11.9   8.9   8.9   MM   MM    MM
2024 06 09 23 20 210  3.0   MM    MM    MM    MM  MM 1016.4  12.5   8.9   8.9   MM   MM    MM
2024 06 09 23 10 200  3.0   MM    MM    MM    MM  MM 1016.4  11.9   8.8   8.9   MM   MM    MM
2024 06 09 23 00 200  3.0   MM    MM    MM    MM  MM 1016.5  12.4   8.6   9.0   MM +0.6    MM
2024 06 09 22 50 210  1.0   MM    MM    MM    MM  MM 1016.4  13.4   8.4   9.0   MM   MM    MM
2024 06 09 22 40 180  1.0   MM    MM    MM    MM  MM 1016.3  13.0   8.4   8.8   MM   MM    MM
2024 06 09 22 30 180  1.0   MM    MM    MM    MM  MM 1016.4  13.2   8.3   8.7   MM   MM    MM
2024 06 09 22 20 190  1.0   MM    MM    MM    MM  MM 1016.4  13.0   8.3   8.6   MM   MM    MM
2024 06 09 22 10  30  1.0   MM    MM    MM    MM  MM 1016.5  12.5   8.3   8.5   MM   MM    MM
2024 06 09 22 00  10  1.0   MM    MM    MM    MM  MM 1016.5  12.6   8.2   8.4   MM +1.1    MM
2024 06 09 21 50 330  1.0   MM    MM    MM    MM  MM 1016.5  11.9   8.2   8.2   MM   MM    MM
2024 06 09 21 40 320  2.0   MM    MM    MM    MM  MM 1016.5  11.0   8.1   7.9   MM   MM    MM
2024 06 09 21 30 310  2.0   MM    MM    MM    MM  MM 1016.5  10.7   8.1   7.8   MM   MM    MM
2024 06 09 21 20 360  2.0   MM    MM    MM    MM  MM 1016.4  10.7   8.0   7.8   MM   MM    MM
2024 06 09 21 10  10  3.0   MM    MM    MM    MM  MM 1016.4  10.6   7.9   7.7   MM   MM    MM
2024 06 09 21 00 360  3.0   MM    MM    MM    MM  MM 1016.4  10.7   7.9   7.7   MM +1.6    MM
2024 06 09 20 50 360  3.0   MM    MM    MM    MM  MM 1016.4  11.1   7.9   7.9   MM   MM    MM
2024 06 09 20 40 340  4.0   MM    MM    MM    MM  MM 1016.3  11.1   7.9   7.8   MM   MM    MM
2024 06 09 20 30 360  4.0   MM    MM    MM    MM  MM 1016.2  11.1   7.9   7.9   MM   MM    MM
2024 06 09 20 20 330  6.0   MM    MM    MM    MM  MM 1016.0  11.8   7.8   8.2   MM   MM    MM
2024 06 09 20 10 320  6.0   MM    MM    MM    MM  MM 1015.9  12.1   7.8   8.3   MM   MM    MM
2024 06 09 20 00 330  5.0   MM    MM    MM    MM  MM 1015.9  11.6   7.8   8.2   MM +1.4    MM
2024 06 09 19 50 330  4.0   MM    MM    MM    MM  MM 1016.0  11.3   7.8   8.1   MM   MM    MM
2024 06 09 19 40 340  3.0   MM    MM    MM    MM  MM 1015.9  11.1   7.8   8.0   MM   MM    MM
2024 06 09 19 30 340  5.0   MM    MM    MM    MM  MM 1015.8  11.2   7.8   8.0   MM   MM    MM
2024 06 09 19 20 340  5.0   MM    MM    MM    MM  MM 1015.6  11.2   7.8   7.9   MM   MM    MM
2024 06 09 19 10 350  5.0   MM    MM    MM    MM  MM 1015.4  11.4   7.7   8.0   MM   MM    MM
2024 06 09 19 00 340  5.0   MM    MM    MM    MM  MM 1015.3  11.0   7.7   7.8   MM +1.6    MM
2024 06 09 18 50 340  4.0   MM    MM    MM    MM  MM 1015.3  11.3   7.7   7.9   MM   MM    MM
2024 06 09 18 40 340  4.0   MM    MM    MM    MM  MM 1015.2  11.4   7.7   7.9   MM   MM    MM
2024 06 09 18 30 340  5.0   MM    MM    MM    MM  MM 1015.1  11.6   7.7   8.0   MM   MM    MM
2024 06 09 18 20 320  7.0   MM    MM    MM    MM  MM 1014.9  11.9   7.7   8.1   MM   MM    MM
2024 06 09 18 10 320  7.0   MM    MM    MM    MM  MM 1014.8  12.0   7.7   8.1   MM   MM    MM
2024 06 09 18 00 320  5.0   MM    MM    MM    MM  MM 1014.8  11.6   7.7   8.0   MM +1.4    MM
2024 06 09 17 50 330  5.0   MM    MM    MM    MM  MM 1014.7  11.7   7.7   8.0   MM   MM    MM
2024 06 09 17 40 320  4.0   MM    MM    MM    MM  MM 1014.8  11.6   7.7   8.0   MM   MM    MM
2024 06 09 17 30 330  5.0   MM    MM    MM    MM  MM 1014.7  11.5   7.7   7.7   MM   MM    MM
2024 06 09 17 20 340  5.0   MM    MM    MM    MM  MM 1014.6  12.1   7.7   7.9   MM   MM    MM
2024 06 09 17 10 320  4.0   MM    MM    MM    MM  MM 1014.5  11.9   7.7   7.9   MM   MM    MM
2024 06 09 17 00 320  4.0   MM    MM    MM    MM  MM 1014.5  12.1   7.7   7.9   MM +1.8    MM
2024 06 09 16 50 320  5.0   MM    MM    MM    MM  MM 1014.4  12.3   7.7   7.9   MM   MM    MM
2024 06 09 16 40 320  5.0   MM    MM    MM    MM  MM 1014.3  12.1   7.7   7.8   MM   MM    MM
2024 06 09 16 30 330  4.0   MM    MM    MM    MM  MM 1014.2  12.2   7.8   7.8   MM   MM    MM
2024 06 09 16 20 340  4.0   MM    MM    MM    MM  MM 1014.1  12.0   7.8   7.6   MM   MM    MM
2024 06 09 16 10 330  5.0   MM    MM    MM    MM  MM 1013.9  12.0   7.8   7.6   MM   MM    MM
2024 06 09 16 00 320  6.0   MM    MM    MM    MM  MM 1013.8  12.2   7.8   7.6   MM +2.0    MM
2024 06 09 15 50 330  4.0   MM    MM    MM    MM  MM 1013.8  11.8   7.8   7.7   MM   MM    MM
2024 06 09 15 40 320  4.0   MM    MM    MM    MM  MM 1013.8  11.8   7.8   7.6   MM   MM    MM
2024 06 09 15 30 310  5.0   MM    MM    MM    MM  MM 1013.6  11.8   7.8   7.6   MM   MM    MM
2024 06 09 15 20 320  5.0   MM    MM    MM    MM  MM 1013.5  12.0   7.8   7.6   MM   MM    MM
2024 06 09 15 10 300  5.0   MM    MM    MM    MM  MM 1013.4  12.0   7.8   7.5   MM   MM    MM
2024 06 09 15 00 310  4.0   MM    MM    MM    MM  MM 1013.4  11.6   7.8   7.3   MM +2.3    MM
2024 06 09 14 50 320  5.0   MM    MM    MM    MM  MM 1013.2  12.0   7.8   7.3   MM   MM    MM
2024 06 09 14 40 320  6.0   MM    MM    MM    MM  MM 1012.9  12.1   7.8   7.2   MM   MM    MM
2024 06 09 14 30 300  6.0   MM    MM    MM    MM  MM 1012.8  12.0   7.9   7.3   MM   MM    MM
2024 06 09 14 20 310  4.0   MM    MM    MM    MM  MM 1012.8  11.8   7.8   7.2   MM   MM    MM
2024 06 09 14 10 300  5.0   MM    MM    MM    MM  MM 1012.8  11.7   7.9   7.2   MM   MM    MM
2024 06 09 14 00 300  5.0   MM    MM    MM    MM  MM 1012.7  11.9   7.9   7.1   MM +2.3    MM
2024 06 09 13 50 310  6.0   MM    MM    MM    MM  MM 1012.5  11.9   7.8   7.0   MM   MM    MM
2024 06 09 13 40 310  4.0   MM    MM    MM    MM  MM 1012.4  11.5   7.8   7.0   MM   MM    MM
2024 06 09 13 30 300  4.0   MM    MM    MM    MM  MM 1012.3  11.6   7.8   6.9   MM   MM    MM
2024 06 09 13 20 290  4.0   MM    MM    MM    MM  MM 1012.2  11.5   7.9   6.9   MM   MM    MM
2024 06 09 13 10 300  4.0   MM    MM    MM    MM  MM 1012.0  11.4   7.9   6.8   MM   MM    MM
2024 06 09 13 00 300  4.0   MM    MM    MM    MM  MM 1011.8  11.5   8.0   6.8   MM +1.9    MM
2024 06 09 12 50 310  4.0   MM    MM    MM    MM  MM 1011.7  11.5   8.0   6.7   MM   MM    MM
2024 06 09 12 40 300  5.0   MM    MM    MM    MM  MM 1011.5  11.5   8.1   6.8   MM   MM    MM
2024 06 09 12 30 310  6.0   MM    MM    MM    MM  MM 1011.2  11.8   8.1   6.7   MM   MM    MM
2024 06 09 12 20 310  6.0   MM    MM    MM    MM  MM 1011.1  11.9   8.2   6.8   MM   MM    MM
2024 06 09 12 10 320  6.0   MM    MM    MM    MM  MM 1011.1  11.7   8.2   6.9   MM   MM    MM
2024 06 09 12 00 300  6.0   MM    MM    MM    MM  MM 1011.1  12.0   8.2   7.0   MM +1.1    MM
2024 06 09 11 50 300  6.0   MM    MM    MM    MM  MM 1011.0  11.9   8.3   7.1   MM   MM    MM
2024 06 09 11 40 300  6.0   MM    MM    MM    MM  MM 1010.8  11.9   8.3   7.2   MM   MM    MM
2024 06 09 11 30 290  6.0   MM    MM    MM    MM  MM 1010.7  12.1   8.3   7.2   MM   MM    MM
2024 06 09 11 20 290  7.0   MM    MM    MM    MM  MM 1010.6  12.0   8.3   7.2   MM   MM    MM
2024 06 09 11 10 280  6.0   MM    MM    MM    MM  MM 1010.5  12.1   8.3   7.3   MM   MM    MM
2024 06 09 11 00 290  8.0   MM    MM    MM    MM  MM 1010.4  12.4   8.3   7.3   MM +0.6    MM
2024 06 09 10 50 290  8.0   MM    MM    MM    MM  MM 1010.3  12.4   8.3   7.4   MM   MM    MM
2024 06 09 10 40 300  8.0   MM    MM    MM    MM  MM 1010.4  12.6   8.4   7.5   MM   MM    MM
2024 06 09 10 30 290  8.0   MM    MM    MM    MM  MM 1010.3  12.8   8.4   7.6   MM   MM    MM
2024 06 09 10 20 290  7.0   MM    MM    MM    MM  MM 1010.3  12.6   8.4   7.7   MM   MM    MM
2024 06 09 10 10 300  7.0   MM    MM    MM    MM  MM 1010.2  12.7   8.4   7.8   MM   MM    MM
2024 06 09 10 00 290  7.0   MM    MM    MM    MM  MM 1010.0  12.8   8.4   7.9   MM +0.0    MM
2024 06 09 09 50 280  6.0   MM    MM    MM    MM  MM 1010.0  12.4   8.5   8.0   MM   MM    MM
2024 06 09 09 40 290  6.0   MM    MM    MM    MM  MM 1009.9  12.3   8.5   8.0   MM   MM    MM
2024 06 09 09 30 290  6.0   MM    MM    MM    MM  MM 1009.7  12.4   8.6   7.9   MM   MM    MM
2024 06 09 09 20 280  6.0   MM    MM    MM    MM  MM 1009.7  12.5   8.6   7.9   MM   MM    MM
2024 06 09 09 10 280  5.0   MM    MM    MM    MM  MM 1009.9  12.0   8.5   7.9   MM   MM    MM
2024 06 09 09 00 280  4.0   MM    MM    MM    MM  MM 1010.0  11.7   8.5   7.8   MM -0.0    MM
2024 06 09 08 50 280  4.0   MM    MM    MM    MM  MM 1010.0  11.8   8.5   7.8   MM   MM    MM
2024 06 09 08 40 280  5.0   MM    MM    MM    MM  MM 1010.1  11.8   8.5   7.7   MM   MM    MM
2024 06 09 08 30 290  4.0   MM    MM    MM    MM  MM 1010.0  12.0   8.5   7.7   MM   MM    MM
2024 06 09 08 20 290  5.0   MM    MM    MM    MM  MM 1010.0  12.2   8.5   7.7   MM   MM    MM
2024 06 09 08 10 290  4.0   MM    MM    MM    MM  MM 1009.9  12.0   8.5   7.7   MM   MM    MM
2024 06 09 08 00 270  4.0   MM    MM    MM    MM  MM 1009.8  11.8   8.5   7.8   MM -0.5    MM
2024 06 09 07 50 260  3.0   MM    MM    MM    MM  MM 1009.8  11.8   8.4   8.2   MM   MM    MM
2024 06 09 07 40 240  4.0   MM    MM    MM    MM  MM 1009.9  12.2   8.4   8.2   MM   MM    MM
2024 06 09 07 30 250  4.0   MM    MM    MM    MM  MM 1009.9  12.5   8.4   8.1   MM   MM    MM
2024 06 09 07 20 250  4.0   MM    MM    MM    MM  MM 1009.8  12.5   8.4   8.1   MM   MM    MM
2024 06 09 07 10 240  4.0   MM    MM    MM    MM  MM 1009.9  12.0   8.4   8.3   MM   MM    MM
2024 06 09 07 00 240  4.0   MM    MM    MM    MM  MM 1009.9  11.8   8.4   8.5   MM +0.0    MM
2024 06 09 06 50 240  4.0   MM    MM    MM    MM  MM 1010.0  11.8   8.4   8.5   MM   MM    MM
2024 06 09 06 40 240  4.0   MM    MM    MM    MM  MM 1010.0  11.9   8.4   8.6   MM   MM    MM
2024 06 09 06 30 240  4.0   MM    MM    MM    MM  MM 1010.0  12.1   8.4   8.5   MM   MM    MM
2024 06 09 06 20 250  3.0   MM    MM    MM    MM  MM 1009.9  11.9   8.4   8.5   MM   MM    MM
2024 06 09 06 10 250  4.0   MM    MM    MM    MM  MM 1010.0  12.0   8.5   8.6   MM   MM    MM
2024 06 09 06 00 240  4.0   MM    MM    MM    MM  MM 1010.2  12.0   8.5   8.8   MM +0.0    MM
2024 06 09 05 50 240  4.0   MM    MM    MM    MM  MM 1010.3  12.1   8.5   8.8   MM   MM    MM
2024 06 09 05 40 240  5.0   MM    MM    MM    MM  MM 1010.2  12.4   8.5   8.8   MM   MM    MM
2024 06 09 05 30 240  5.0   MM    MM    MM    MM  MM 1010.1  12.6   8.5   8.8   MM   MM    MM
2024 06 09 05 20 240  5.0   MM    MM    MM    MM  MM 1010.1  12.5   8.5   9.0   MM   MM    MM
2024 06 09 05 10 250  4.0   MM    MM    MM    MM  MM 1010.2  12.4   8.5   9.1   MM   MM    MM
2024 06 09 05 00 260  4.0   MM    MM    MM    MM  MM 1010.3  11.9   8.5   9.0   MM +0.8    MM
2024 06 09 04 50 260  3.0   MM    MM    MM    MM  MM 1010.3  11.7   8.5   9.0   MM   MM    MM
2024 06 09 04 40 250  4.0   MM    MM    MM    MM  MM 1010.1  11.9   8.5   9.2   MM   MM    MM
2024 06 09 04 30 240  4.0   MM    MM    MM    MM  MM 1010.0  12.2   8.5   9.2   MM   MM    MM
2024 06 09 04 20 250  4.0   MM    MM    MM    MM  MM 1010.1  12.5   8.5   9.2   MM   MM    MM
2024 06 09 04 10 240  4.0   MM    MM    MM    MM  MM 1010.1  12.5   8.5   9.3   MM   MM    MM
2024 06 09 04 00 240  4.0   MM    MM    MM    MM  MM 1010.1  12.0   8.5   9.3   MM +0.8    MM
2024 06 09 03 50 240  4.0   MM    MM    MM    MM  MM 1010.1  12.0   8.5   9.2   MM   MM    MM
2024 06 09 03 40 230  4.0   MM    MM    MM    MM  MM 1010.1  12.1   8.5   9.1   MM   MM    MM
2024 06 09 03 30 240  4.0   MM    MM    MM    MM  MM 1010.1  12.3   8.5   9.1   MM   MM    MM
2024 06 09 03 20 240  4.0   MM    MM    MM    MM  MM 1010.0  12.3   8.5   9.0   MM   MM    MM
2024 06 09 03 10 250  4.0   MM    MM    MM    MM  MM 1010.0  12.2   8.5   8.9   MM   MM    MM
2024 06 09 03 00 260  3.0   MM    MM    MM    MM  MM 1010.0  12.1   8.5   9.0   MM +0.3    MM
2024 06 09 02 50 250  3.0   MM    MM    MM    MM  MM 1010.0  12.2   8.5   9.0   MM   MM    MM
2024 06 09 02 40 250  4.0   MM    MM    MM    MM  MM 1009.9  12.5   8.5   9.0   MM   MM    MM
2024 06 09 02 30 240  4.0   MM    MM    MM    MM  MM 1009.8  12.8   8.5   8.8   MM   MM    MM
2024 06 09 02 20 250  4.0   MM    MM    MM    MM  MM 1009.6  13.0   8.5   8.8   MM   MM    MM
2024 06 09 02 10 240  4.0   MM    MM    MM    MM  MM 1009.5  12.5   8.6   8.8   MM   MM    MM
2024 06 09 02 00 240  4.0   MM    MM    MM    MM  MM 1009.5  12.5   8.6   8.7   MM +0.7    MM
2024 06 09 01 50 240  3.0   MM    MM    MM    MM  MM 1009.5  12.6   8.6   8.6   MM   MM    MM
2024 06 09 01 40 250  4.0   MM    MM    MM    MM  MM 1009.6  12.9   8.6   8.4   MM   MM    MM
2024 06 09 01 30 260  4.0   MM    MM    MM    MM  MM 1009.6  12.8   8.6   8.1   MM   MM    MM
2024 06 09 01 20 270  4.0   MM    MM    MM    MM  MM 1009.5  13.3   8.6   7.9   MM   MM    MM
2024 06 09 01 10 280  4.0   MM    MM    MM    MM  MM 1009.4  14.1   8.6   7.8   MM   MM    MM
2024 06 09 01 00 280  4.0   MM    MM    MM    MM  MM 1009.4  14.4   8.6   7.7   MM +0.6    MM
2024 06 09 00 50 270  5.0   MM    MM    MM    MM  MM 1009.3  14.4   8.6   7.8   MM   MM    MM
2024 06 09 00 40 290  4.0   MM    MM    MM    MM  MM 1009.2  14.5   8.6   7.9   MM   MM    MM
2024 06 09 00 30 280  8.0   MM    MM    MM    MM  MM 1009.4  15.2   8.7   7.8   MM   MM    MM
2024 06 09 00 20 290 12.0   MM    MM    MM    MM  MM 1009.5  16.3   8.8   7.9   MM   MM    MM
2024 06 09 00 10 290 12.0   MM    MM    MM    MM  MM 1009.6  16.6   8.8   8.3   MM   MM    MM
2024 06 09 00 00 300  7.0   MM    MM    MM    MM  MM 1009.8  15.6   8.8   8.6   MM +1.4    MM
2024 06 08 23 50 280  3.0   MM    MM    MM    MM  MM 1009.7  12.3   8.8   8.5   MM   MM    MM
2024 06 08 23 40 310  3.0   MM    MM    MM    MM  MM 1009.6  12.0   8.9   8.1   MM   MM    MM
2024 06 08 23 30 340  4.0   MM    MM    MM    MM  MM 1009.3  13.2   8.9   7.8   MM   MM    MM
2024 06 08 23 20 330  5.0   MM    MM    MM    MM  MM 1009.1  14.4   9.0   7.7   MM   MM    MM
2024 06 08 23 10 330  7.0   MM    MM    MM    MM  MM 1008.9  15.7   9.1   7.6   MM   MM    MM
2024 06 08 23 00 340  8.0   MM    MM    MM    MM  MM 1008.9  15.5   9.1   7.9   MM +0.7    MM
2024 06 08 22 50 320  8.0   MM    MM    MM    MM  MM 1009.2  15.8   9.2   8.2   MM   MM    MM
2024 06 08 22 40 290  8.0   MM    MM    MM    MM  MM 1009.1  17.1   9.2   8.2   MM   MM    MM
2024 06 08 22 30 250  4.0   MM    MM    MM    MM  MM 1008.7  18.2   9.3   8.1   MM   MM    MM
2024 06 08 22 20 250  3.0   MM    MM    MM    MM  MM 1008.6  18.3   9.3   8.1   MM   MM    MM
2024 06 08 22 10 280  4.0   MM    MM    MM    MM  MM 1008.7  19.3   9.4   7.9   MM   MM    MM
2024 06 08 22 00 300  5.0   MM    MM    MM    MM  MM 1008.7  17.1   9.5   8.0   MM +0.5    MM
2024 06 08 21 50 290  3.0   MM    MM    MM    MM  MM 1008.6  17.5   9.5   7.9   MM   MM    MM
2024 06 08 21 40 280  3.0   MM    MM    MM    MM  MM 1008.5  16.6   9.5   8.2   MM   MM    MM
2024 06 08 21 30 280  3.0   MM    MM    MM    MM  MM 1008.3  17.0   9.4   8.1   MM   MM    MM
2024 06 08 21 20 290  4.0   MM    MM    MM    MM  MM 1008.2  17.8   9.3   7.8   MM   MM    MM
2024 06 08 21 10 300  3.0   MM    MM    MM    MM  MM 1008.3  17.2   9.2   7.8   MM   MM    MM
2024 06 08 21 00 300  3.0   MM    MM    MM    MM  MM 1008.3  16.1   9.2   8.0   MM -0.4    MM
2024 06 08 20 50 310  4.0   MM    MM    MM    MM  MM 1008.3  16.2   9.2   8.0   MM   MM    MM
2024 06 08 20 40 310  4.0   MM    MM    MM    MM  MM 1008.3  16.3   9.3   8.0   MM   MM    MM
2024 06 08 20 30 290  4.0   MM    MM    MM    MM  MM 1008.3  16.3   9.3   8.1   MM   MM    MM
2024 06 08 20 20 290  5.0   MM    MM    MM    MM  MM 1008.3  15.8   9.3   8.0   MM   MM    MM
2024 06 08 20 10 290  4.0   MM    MM    MM    MM  MM 1008.3  16.1   9.3   8.1   MM   MM    MM
2024 06 08 20 00 290  5.0   MM    MM    MM    MM  MM 1008.2  16.5   9.4   8.0   MM -0.7    MM
2024 06 08 19 50 300  5.0   MM    MM    MM    MM  MM 1008.0  17.0   9.5   7.9   MM   MM    MM
2024 06 08 19 40 290  4.0   MM    MM    MM    MM  MM 1008.1  17.2   9.6   8.0   MM   MM    MM
2024 06 08 19 30 300  4.0   MM    MM    MM    MM  MM 1008.1  17.2   9.6   8.0   MM   MM    MM
2024 06 08 19 20 320  4.0   MM    MM    MM    MM  MM 1008.2  16.7   9.7   8.2   MM   MM    MM
2024 06 08 19 10 300  5.0   MM    MM    MM    MM  MM 1008.2  16.7   9.9   8.4   MM   MM    MM
2024 06 08 19 00 310  5.0   MM    MM    MM    MM  MM 1008.2  16.8  10.1   8.5   MM -0.9    MM
2024 06 08 18 50 300  4.0   MM    MM    MM    MM  MM 1008.3  16.5  10.3   8.7   MM   MM    MM
2024 06 08 18 40 290  4.0   MM    MM    MM    MM  MM 1008.3  16.5  10.4   8.8   MM   MM    MM
2024 06 08 18 30 300  3.0   MM    MM    MM    MM  MM 1008.4  16.3  10.5   9.1   MM   MM    MM
2024 06 08 18 20 290  3.0   MM    MM    MM    MM  MM 1008.4  16.9  10.3   9.5   MM   MM    MM
2024 06 08 18 10 240  2.0   MM    MM    MM    MM  MM 1008.5  16.0  10.2  10.0   MM   MM    MM
2024 06 08 18 00 230  3.0   MM    MM    MM    MM  MM 1008.7  14.8  10.0  10.3   MM -0.4    MM
2024 06 08 17 50 210  3.0   MM    MM    MM    MM  MM 1008.8  14.0   9.7  10.6   MM   MM    MM
2024 06 08 17 40 210  3.0   MM    MM    MM    MM  MM 1008.9  14.2   9.6  10.6   MM   MM    MM
2024 06 08 17 30 210  4.0   MM    MM    MM    MM  MM 1008.9  14.1   9.7  10.6   MM   MM    MM
2024 06 08 17 20 210  3.0   MM    MM    MM    MM  MM 1009.0  13.9   9.7  10.4   MM   MM    MM
2024 06 08 17 10 220  3.0   MM    MM    MM    MM  MM 1009.0  13.7   9.6  10.3   MM   MM    MM
2024 06 08 17 00 210  3.0   MM    MM    MM    MM  MM 1008.9  14.0   9.6  10.4   MM -0.3    MM
2024 06 08 16 50 200  4.0   MM    MM    MM    MM  MM 1008.9  13.5   9.5  10.2   MM   MM    MM
2024 06 08 16 40 200  3.0   MM    MM    MM    MM  MM 1008.9  13.9   9.5  10.3   MM   MM    MM
2024 06 08 16 30 210  3.0   MM    MM    MM    MM  MM 1008.9  13.7   9.4  10.2   MM   MM    MM
